"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
51,"BLUE","blue","congruent",1,364.935159683,252,"y","n","y","Neu","Neu",2
52,"RED","red","congruent",1,377.030134201,252,"y","n","n","Neu","Neu",2
53,"RED","blue","incongruent",1,729.411840439,252,"y","y","n","Inc","Neu",2
54,"BLUE","red","incongruent",1,364.934206009,252,"y","n","n","Inc","Inc",2
55,"XXXX","blue","neutral",1,317.90304184,252,"y","n","n","Neu","Inc",2
56,"RED","red","congruent",1,494.28319931,252,"y","n","n","Neu","Neu",2
57,"RED","red","congruent",1,411.911964417,252,"y","y","y","Neu","Neu",2
58,"XXXX","blue","neutral",1,400.133132935,252,"y","n","n","Neu","Neu",2
59,"BLUE","blue","congruent",1,447.137117386,252,"y","n","y","Neu","Neu",2
60,"BLUE","blue","congruent",1,435.352087021,252,"y","y","y","Neu","Neu",2
61,"RED","red","congruent",1,494.473934174,252,"y","n","n","Neu","Neu",2
62,"BLUE","blue","congruent",1,506.063938141,252,"y","n","n","Neu","Neu",2
63,"XXXX","red","neutral",1,435.534954071,252,"y","n","n","Neu","Neu",2
64,"BLUE","red","incongruent",1,400.254011154,252,"y","n","y","Inc","Neu",2
65,"XXXX","red","neutral",1,435.506105423,252,"y","n","y","Neu","Inc",2
66,"BLUE","blue","congruent",1,529.628992081,252,"y","n","n","Neu","Neu",2
67,"BLUE","red","incongruent",0,611.750841141,252,"y","y","n","Inc","Neu",2
68,"XXXX","red","neutral",0,459.061145782,252,"y","n","y","Neu","Inc",2
69,"RED","blue","incongruent",1,470.69978714,252,"y","n","n","Inc","Neu",2
70,"XXXX","blue","neutral",0,353.296995163,252,"y","n","y","Neu","Inc",2
72,"XXXX","blue","neutral",1,411.959886551,252,"y","y","y","Neu","Neu",2
73,"XXXX","red","neutral",1,353.008985519,252,"y","y","n","Neu","Neu",2
74,"XXXX","red","neutral",1,494.557142258,252,"y","y","y","Neu","Neu",2
75,"XXXX","blue","neutral",1,388.409852982,252,"y","y","n","Neu","Neu",2
76,"XXXX","blue","neutral",1,435.441017151,252,"y","y","y","Neu","Neu",2
77,"RED","blue","incongruent",0,599.530935287,252,"y","n","y","Inc","Neu",2
78,"RED","red","congruent",0,553.091049194,252,"y","y","n","Neu","Inc",2
79,"RED","red","congruent",1,459.079027176,252,"y","y","y","Neu","Neu",2
80,"RED","blue","incongruent",1,905.997991562,252,"y","y","n","Inc","Neu",2
82,"BLUE","red","incongruent",1,388.319969177,252,"y","y","y","Inc","Inc",2
83,"XXXX","red","neutral",1,353.029966354,252,"y","n","y","Neu","Inc",2
84,"RED","red","congruent",1,353.075027466,252,"y","n","y","Neu","Neu",2
85,"XXXX","red","neutral",1,388.30280304,252,"y","n","y","Neu","Neu",2
86,"RED","red","congruent",1,400.125980377,252,"y","n","y","Neu","Neu",2
87,"BLUE","red","incongruent",1,529.479980469,252,"y","n","y","Inc","Neu",2
88,"BLUE","red","incongruent",1,588.293075562,252,"y","y","y","Inc","Inc",2
89,"RED","red","congruent",1,376.604795456,252,"y","n","y","Neu","Inc",2
90,"RED","blue","incongruent",1,600.208997726,252,"y","y","n","Inc","Neu",2
91,"XXXX","red","neutral",1,541.303157806,252,"y","n","n","Neu","Inc",2
92,"XXXX","red","neutral",1,717.69285202,252,"y","y","y","Neu","Neu",2
93,"BLUE","blue","congruent",1,517.702102661,252,"y","n","n","Neu","Neu",2
94,"XXXX","red","neutral",1,494.192123413,252,"y","n","n","Neu","Neu",2
95,"BLUE","blue","congruent",1,670.473098755,252,"y","n","n","Neu","Neu",2
96,"XXXX","red","neutral",1,470.612049103,252,"y","n","n","Neu","Neu",2
97,"BLUE","red","incongruent",1,506.129980087,252,"y","n","y","Inc","Neu",2
98,"BLUE","blue","congruent",1,364.966154099,252,"y","y","n","Neu","Inc",2
99,"BLUE","red","incongruent",1,282.490968704,252,"y","y","n","Inc","Neu",2
100,"XXXX","red","neutral",1,376.627922058,252,"y","n","y","Neu","Inc",2
101,"BLUE","blue","congruent",0,470.628023148,252,"y","n","n","Neu","Neu",2
102,"RED","blue","incongruent",1,588.417053223,252,"y","n","y","Inc","Neu",2
103,"BLUE","red","incongruent",1,329.555988312,252,"y","n","n","Inc","Inc",2
104,"BLUE","blue","congruent",1,364.931106567,252,"y","y","n","Neu","Inc",2
105,"BLUE","red","incongruent",1,647.067070007,252,"y","y","n","Inc","Neu",2
106,"XXXX","blue","neutral",1,541.326999664,252,"y","n","n","Neu","Inc",2
107,"BLUE","blue","congruent",1,553.063154221,252,"y","n","y","Neu","Neu",2
108,"BLUE","blue","congruent",1,435.405015945,252,"y","y","y","Neu","Neu",2
109,"RED","blue","incongruent",0,588.302850723,252,"y","n","y","Inc","Neu",2
110,"XXXX","red","neutral",0,494.203090668,252,"y","n","n","Neu","Inc",2
111,"BLUE","blue","congruent",1,976.485013962,252,"y","n","n","Neu","Neu",2
112,"BLUE","red","incongruent",1,647.20416069,252,"y","y","n","Inc","Neu",2
113,"XXXX","blue","neutral",1,517.778158188,252,"y","n","n","Neu","Inc",2
114,"BLUE","blue","congruent",1,717.542886734,252,"y","n","y","Neu","Neu",2
115,"XXXX","red","neutral",0,529.453039169,252,"y","n","n","Neu","Neu",2
116,"XXXX","red","neutral",1,482.444047928,252,"y","y","y","Neu","Neu",2
117,"XXXX","red","neutral",1,458.889961243,252,"y","y","y","Neu","Neu",2
118,"BLUE","blue","congruent",1,329.576015472,252,"y","n","n","Neu","Neu",2
119,"RED","blue","incongruent",0,799.93891716,252,"y","n","y","Inc","Neu",2
120,"RED","red","congruent",1,576.462984085,252,"y","y","n","Neu","Inc",2
121,"RED","blue","incongruent",0,553.016901016,252,"y","y","n","Inc","Neu",2
122,"RED","red","congruent",0,717.51999855,252,"y","y","n","Neu","Inc",2
123,"BLUE","blue","congruent",1,623.48484993,252,"y","n","n","Neu","Neu",2
124,"BLUE","blue","congruent",1,470.707893372,252,"y","y","y","Neu","Neu",2
125,"BLUE","red","incongruent",1,482.885837555,252,"y","y","n","Inc","Neu",2
126,"RED","blue","incongruent",0,694.170951843,252,"y","n","n","Inc","Inc",2
127,"BLUE","red","incongruent",1,929.431915283,252,"y","n","n","Inc","Inc",2
128,"BLUE","red","incongruent",1,1070.53899765,252,"y","y","y","Inc","Inc",2
129,"BLUE","blue","congruent",1,564.85080719,252,"y","y","n","Neu","Inc",2
130,"RED","red","congruent",1,870.621919632,252,"y","n","n","Neu","Neu",2
131,"RED","red","congruent",1,588.298082352,252,"y","y","y","Neu","Neu",2
132,"RED","red","congruent",1,505.944013596,252,"y","y","y","Neu","Neu",2
133,"RED","blue","incongruent",1,776.476144791,252,"y","y","n","Inc","Neu",2
134,"BLUE","red","incongruent",1,658.832073212,252,"y","n","n","Inc","Inc",2
135,"RED","red","congruent",1,635.461091995,252,"y","n","y","Neu","Inc",2
136,"RED","red","congruent",1,364.823818207,252,"y","y","y","Neu","Neu",2
137,"BLUE","red","incongruent",1,470.742940903,252,"y","n","y","Inc","Neu",2
138,"RED","blue","incongruent",1,505.984067917,252,"y","n","n","Inc","Inc",2
140,"XXXX","blue","neutral",1,541.359186172,252,"y","n","y","Neu","Neu",2
141,"BLUE","blue","congruent",1,388.440132141,252,"y","n","y","Neu","Neu",2
142,"XXXX","blue","neutral",1,411.916971207,252,"y","n","y","Neu","Neu",2
143,"RED","blue","incongruent",1,435.343027115,252,"y","n","y","Inc","Neu",2
144,"XXXX","red","neutral",1,388.376951218,252,"y","n","n","Neu","Inc",2
145,"BLUE","red","incongruent",1,435.48989296,252,"y","n","y","Inc","Neu",2
146,"XXXX","red","neutral",1,588.213920593,252,"y","n","y","Neu","Inc",2
147,"RED","red","congruent",1,505.970001221,252,"y","n","y","Neu","Neu",2
148,"XXXX","red","neutral",1,341.71295166,252,"y","n","y","Neu","Neu",2
149,"RED","red","congruent",1,317.698001862,252,"y","n","y","Neu","Neu",2
150,"BLUE","red","incongruent",1,341.632127762,252,"y","n","y","Inc","Neu",2
1,"BLUE","red","incongruent",1,1152.73404121,253,"y","n","n","Inc",NA,2
2,"BLUE","red","incongruent",1,976.443052292,253,"y","y","y","Inc","Inc",2
3,"RED","red","congruent",1,541.346073151,253,"y","n","y","Neu","Inc",2
4,"XXXX","red","neutral",1,506.042957306,253,"y","n","y","Neu","Neu",2
5,"XXXX","blue","neutral",1,611.824989319,253,"y","y","n","Neu","Neu",2
6,"BLUE","blue","congruent",1,670.580863953,253,"y","n","y","Neu","Neu",2
7,"RED","blue","incongruent",1,882.449150085,253,"y","n","y","Inc","Neu",2
8,"BLUE","blue","congruent",1,893.984079361,253,"y","n","y","Neu","Inc",2
9,"RED","blue","incongruent",1,894.037008286,253,"y","n","y","Inc","Neu",2
10,"RED","blue","incongruent",1,752.974033356,253,"y","y","y","Inc","Inc",2
11,"BLUE","blue","congruent",1,906.032085419,253,"y","n","y","Neu","Inc",2
12,"BLUE","red","incongruent",1,870.585918427,253,"y","y","n","Inc","Neu",2
13,"RED","blue","incongruent",1,1011.78097725,253,"y","n","n","Inc","Inc",2
14,"XXXX","blue","neutral",1,764.789104462,253,"y","n","y","Neu","Inc",2
15,"RED","red","congruent",1,541.350841522,253,"y","n","n","Neu","Neu",2
16,"RED","red","congruent",1,929.834842682,253,"y","y","y","Neu","Neu",2
17,"XXXX","red","neutral",1,776.474952698,253,"y","n","y","Neu","Neu",2
18,"XXXX","red","neutral",1,705.97410202,253,"y","y","y","Neu","Neu",2
19,"RED","blue","incongruent",1,411.878108978,253,"y","n","n","Inc","Neu",2
20,"BLUE","red","incongruent",1,764.807939529,253,"y","n","n","Inc","Inc",2
21,"BLUE","blue","congruent",1,670.629024506,253,"y","y","n","Neu","Inc",2
22,"RED","red","congruent",1,506.077051163,253,"y","n","n","Neu","Neu",2
23,"RED","blue","incongruent",1,400.507926941,253,"y","y","n","Inc","Neu",2
24,"BLUE","blue","congruent",1,564.820051193,253,"y","n","y","Neu","Inc",2
25,"BLUE","blue","congruent",1,694.159030914,253,"y","y","y","Neu","Neu",2
26,"BLUE","blue","congruent",1,458.809137344,253,"y","y","y","Neu","Neu",2
27,"BLUE","red","incongruent",1,658.86592865,253,"y","y","n","Inc","Neu",2
28,"BLUE","blue","congruent",1,423.866987228,253,"y","y","n","Neu","Inc",2
29,"BLUE","blue","congruent",1,705.925941467,253,"y","y","y","Neu","Neu",2
30,"BLUE","red","incongruent",1,588.196992874,253,"y","y","n","Inc","Neu",2
31,"BLUE","red","incongruent",1,494.255065918,253,"y","y","y","Inc","Inc",2
32,"BLUE","red","incongruent",1,435.44793129,253,"y","y","y","Inc","Inc",2
33,"RED","red","congruent",1,411.900997162,253,"y","n","y","Neu","Inc",2
34,"XXXX","blue","neutral",1,576.631069183,253,"y","n","n","Neu","Neu",2
35,"XXXX","red","neutral",1,447.474956512,253,"y","y","n","Neu","Neu",2
36,"XXXX","blue","neutral",1,753.023862839,253,"y","y","n","Neu","Neu",2
37,"RED","red","congruent",1,611.771821976,253,"y","n","n","Neu","Neu",2
38,"BLUE","blue","congruent",1,694.141149521,253,"y","n","n","Neu","Neu",2
39,"RED","blue","incongruent",1,482.383966446,253,"y","n","y","Inc","Neu",2
40,"XXXX","blue","neutral",1,541.270971298,253,"y","n","y","Neu","Inc",2
41,"XXXX","blue","neutral",1,658.824920654,253,"y","y","y","Neu","Neu",2
42,"XXXX","red","neutral",1,1352.82707214,253,"y","y","n","Neu","Neu",2
43,"XXXX","blue","neutral",1,423.621892929,253,"y","y","n","Neu","Neu",2
44,"XXXX","red","neutral",1,458.971977234,253,"y","y","n","Neu","Neu",2
45,"RED","blue","incongruent",1,353.109121323,253,"y","n","n","Inc","Neu",2
46,"BLUE","blue","congruent",1,529.650211334,253,"y","n","y","Neu","Inc",2
47,"RED","red","congruent",1,529.493093491,253,"y","n","n","Neu","Neu",2
48,"RED","red","congruent",1,564.842939377,253,"y","y","y","Neu","Neu",2
49,"XXXX","blue","neutral",1,1529.11305428,253,"y","n","n","Neu","Neu",2
50,"XXXX","red","neutral",1,623.576164246,253,"y","y","n","Neu","Neu",2
51,"RED","red","congruent",1,470.687866211,253,"y","n","y","Neu","Neu",2
52,"XXXX","red","neutral",1,788.156986237,253,"y","n","y","Neu","Neu",2
53,"XXXX","blue","neutral",1,741.123914719,253,"y","y","n","Neu","Neu",2
55,"XXXX","red","neutral",1,565.24515152,253,"y","n","n","Neu","Inc",2
56,"XXXX","red","neutral",1,435.431003571,253,"y","y","y","Neu","Neu",2
57,"XXXX","red","neutral",1,435.425043106,253,"y","y","y","Neu","Neu",2
58,"RED","blue","incongruent",1,364.853858948,253,"y","n","n","Inc","Neu",2
59,"XXXX","blue","neutral",1,388.642072678,253,"y","n","y","Neu","Inc",2
60,"XXXX","blue","neutral",1,411.921024323,253,"y","y","y","Neu","Neu",2
61,"XXXX","blue","neutral",1,411.923885345,253,"y","y","y","Neu","Neu",2
62,"RED","red","congruent",1,600.000143051,253,"y","n","n","Neu","Neu",2
63,"XXXX","red","neutral",1,800.054073334,253,"y","n","y","Neu","Neu",2
64,"RED","red","congruent",1,411.98015213,253,"y","n","y","Neu","Neu",2
65,"RED","red","congruent",1,458.894014359,253,"y","y","y","Neu","Neu",2
66,"BLUE","blue","congruent",1,588.313817978,253,"y","n","n","Neu","Neu",2
67,"XXXX","blue","neutral",1,611.90700531,253,"y","n","y","Neu","Neu",2
68,"XXXX","blue","neutral",1,423.585891724,253,"y","y","y","Neu","Neu",2
69,"BLUE","blue","congruent",1,682.394981384,253,"y","n","y","Neu","Neu",2
70,"BLUE","blue","congruent",1,611.814975739,253,"y","y","y","Neu","Neu",2
71,"RED","blue","incongruent",1,976.531028748,253,"y","n","y","Inc","Neu",2
72,"RED","red","congruent",1,964.663982391,253,"y","y","n","Neu","Inc",2
73,"RED","red","congruent",1,823.33111763,253,"y","y","y","Neu","Neu",2
74,"RED","red","congruent",1,623.615980148,253,"y","y","y","Neu","Neu",2
75,"RED","red","congruent",1,1082.3431015,253,"y","y","y","Neu","Neu",2
76,"BLUE","red","incongruent",1,600.256919861,253,"y","n","y","Inc","Neu",2
77,"RED","red","congruent",1,929.750919342,253,"y","n","y","Neu","Inc",2
78,"BLUE","red","incongruent",1,670.628070831,253,"y","n","y","Inc","Neu",2
79,"RED","red","congruent",1,423.622131348,253,"y","n","y","Neu","Inc",2
80,"RED","blue","incongruent",1,1458.62603188,253,"y","y","n","Inc","Neu",2
81,"RED","red","congruent",1,611.878871918,253,"y","y","n","Neu","Inc",2
82,"RED","blue","incongruent",1,917.584896088,253,"y","y","n","Inc","Neu",2
83,"XXXX","blue","neutral",1,529.700040817,253,"y","n","y","Neu","Inc",2
84,"XXXX","blue","neutral",1,435.488939285,253,"y","y","y","Neu","Neu",2
85,"XXXX","blue","neutral",1,423.520803452,253,"y","y","y","Neu","Neu",2
86,"XXXX","red","neutral",1,576.48897171,253,"y","y","n","Neu","Neu",2
87,"XXXX","red","neutral",1,517.653942108,253,"y","y","y","Neu","Neu",2
88,"RED","red","congruent",1,564.808130264,253,"y","n","y","Neu","Neu",2
89,"RED","blue","incongruent",1,858.751058578,253,"y","y","n","Inc","Neu",2
90,"XXXX","red","neutral",1,1082.34000206,253,"y","n","n","Neu","Inc",2
91,"RED","blue","incongruent",1,1141.18790627,253,"y","n","n","Inc","Neu",2
92,"BLUE","red","incongruent",1,705.896139145,253,"y","n","n","Inc","Inc",2
93,"XXXX","blue","neutral",1,1023.51498604,253,"y","n","n","Neu","Inc",2
94,"RED","red","congruent",1,776.520013809,253,"y","n","n","Neu","Neu",2
95,"XXXX","red","neutral",1,729.416847229,253,"y","n","y","Neu","Neu",2
96,"BLUE","red","incongruent",1,858.823060989,253,"y","n","y","Inc","Neu",2
97,"XXXX","blue","neutral",1,658.871173859,253,"y","n","n","Neu","Inc",2
98,"XXXX","red","neutral",1,835.260868073,253,"y","y","n","Neu","Neu",2
99,"XXXX","red","neutral",1,494.229078293,253,"y","y","y","Neu","Neu",2
100,"BLUE","red","incongruent",1,823.901176453,253,"y","n","y","Inc","Neu",2
101,"RED","blue","incongruent",1,1058.73608589,253,"y","n","n","Inc","Inc",2
102,"RED","red","congruent",1,941.203832626,253,"y","y","n","Neu","Inc",2
103,"BLUE","blue","congruent",1,729.506969452,253,"y","n","n","Neu","Neu",2
105,"BLUE","red","incongruent",1,529.514074326,253,"y","y","n","Inc","Neu",2
106,"RED","blue","incongruent",1,1435.10699272,253,"y","n","n","Inc","Inc",2
107,"XXXX","red","neutral",1,541.349172592,253,"y","n","n","Neu","Inc",2
108,"BLUE","blue","congruent",1,411.869049072,253,"y","n","n","Neu","Neu",2
109,"BLUE","blue","congruent",1,600.077867508,253,"y","y","y","Neu","Neu",2
110,"XXXX","red","neutral",1,635.375976562,253,"y","n","n","Neu","Neu",2
111,"XXXX","red","neutral",1,576.494932175,253,"y","y","y","Neu","Neu",2
112,"XXXX","blue","neutral",1,1329.21886444,253,"y","y","n","Neu","Neu",2
113,"RED","blue","incongruent",1,823.781967163,253,"y","n","y","Inc","Neu",2
114,"XXXX","blue","neutral",1,494.251966476,253,"y","n","y","Neu","Inc",2
115,"BLUE","red","incongruent",1,717.596054077,253,"y","n","n","Inc","Neu",2
116,"BLUE","red","incongruent",1,917.583227158,253,"y","y","y","Inc","Inc",2
117,"BLUE","red","incongruent",1,846.987009048,253,"y","y","y","Inc","Inc",2
118,"RED","blue","incongruent",1,635.325908661,253,"y","n","n","Inc","Inc",2
119,"RED","blue","incongruent",1,952.895879745,253,"y","y","y","Inc","Inc",2
120,"XXXX","blue","neutral",1,800.069093704,253,"y","n","y","Neu","Inc",2
121,"RED","red","congruent",1,682.382106781,253,"y","n","n","Neu","Neu",2
122,"XXXX","red","neutral",1,1058.77900124,253,"y","n","y","Neu","Neu",2
123,"XXXX","red","neutral",1,576.533079147,253,"y","y","y","Neu","Neu",2
124,"BLUE","blue","congruent",1,1258.71777534,253,"y","n","n","Neu","Neu",2
125,"XXXX","blue","neutral",1,882.359981537,253,"y","n","y","Neu","Neu",2
126,"BLUE","blue","congruent",1,741.116046906,253,"y","n","y","Neu","Neu",2
127,"XXXX","blue","neutral",1,611.893177032,253,"y","n","y","Neu","Neu",2
128,"XXXX","red","neutral",1,364.83001709,253,"y","y","n","Neu","Neu",2
129,"BLUE","blue","congruent",1,953.015089035,253,"y","n","n","Neu","Neu",2
130,"BLUE","blue","congruent",1,541.234970093,253,"y","y","y","Neu","Neu",2
132,"BLUE","red","incongruent",1,482.694864273,253,"y","n","y","Inc","Neu",2
133,"RED","blue","incongruent",1,388.362884521,253,"y","n","n","Inc","Inc",2
134,"BLUE","red","incongruent",1,635.25891304,253,"y","n","n","Inc","Inc",2
135,"RED","blue","incongruent",1,764.689922333,253,"y","n","n","Inc","Inc",2
136,"XXXX","blue","neutral",1,494.18592453,253,"y","n","y","Neu","Inc",2
137,"RED","blue","incongruent",1,482.42020607,253,"y","n","y","Inc","Neu",2
138,"RED","red","congruent",1,658.8139534,253,"y","y","n","Neu","Inc",2
140,"BLUE","red","incongruent",1,717.689990997,253,"y","y","y","Inc","Inc",2
141,"BLUE","red","incongruent",1,517.683982849,253,"y","y","y","Inc","Inc",2
142,"BLUE","red","incongruent",1,505.95998764,253,"y","y","y","Inc","Inc",2
143,"RED","blue","incongruent",1,929.386138916,253,"y","n","n","Inc","Inc",2
144,"BLUE","blue","congruent",1,670.745849609,253,"y","n","y","Neu","Inc",2
145,"BLUE","blue","congruent",1,482.481002808,253,"y","y","y","Neu","Neu",2
146,"BLUE","red","incongruent",1,659.164905548,253,"y","y","n","Inc","Neu",2
147,"BLUE","red","incongruent",1,894.152164459,253,"y","y","y","Inc","Inc",2
148,"XXXX","red","neutral",1,800.066947937,253,"y","n","y","Neu","Inc",2
149,"BLUE","blue","congruent",1,658.799886703,253,"y","n","n","Neu","Neu",2
150,"RED","blue","incongruent",1,929.352045059,253,"y","n","y","Inc","Neu",2
1,"RED","red","congruent",1,635.26391983,254,"y","n","n","Neu",NA,2
2,"RED","red","congruent",1,341.459989548,254,"y","y","y","Neu","Neu",2
3,"BLUE","blue","congruent",1,305.956125259,254,"y","n","n","Neu","Neu",2
4,"XXXX","blue","neutral",1,423.734903336,254,"y","n","y","Neu","Neu",2
5,"XXXX","red","neutral",1,341.673135757,254,"y","y","n","Neu","Neu",2
6,"RED","blue","incongruent",1,447.244882584,254,"y","n","n","Inc","Neu",2
7,"BLUE","blue","congruent",1,388.628959656,254,"y","n","y","Neu","Inc",2
8,"XXXX","blue","neutral",1,388.340950012,254,"y","n","y","Neu","Neu",2
9,"BLUE","blue","congruent",1,435.505867004,254,"y","n","y","Neu","Neu",2
10,"RED","red","congruent",1,353.173017502,254,"y","n","n","Neu","Neu",2
11,"BLUE","red","incongruent",1,400.138139725,254,"y","n","y","Inc","Neu",2
12,"RED","blue","incongruent",1,470.673084259,254,"y","n","n","Inc","Inc",2
13,"RED","blue","incongruent",1,494.297981262,254,"y","y","y","Inc","Inc",2
14,"XXXX","blue","neutral",1,517.938137054,254,"y","n","y","Neu","Inc",2
15,"BLUE","red","incongruent",1,411.931991577,254,"y","n","n","Inc","Neu",2
16,"RED","blue","incongruent",1,670.670986176,254,"y","n","n","Inc","Inc",2
17,"XXXX","blue","neutral",1,506.455898285,254,"y","n","y","Neu","Inc",2
18,"BLUE","blue","congruent",1,388.386011124,254,"y","n","y","Neu","Neu",2
19,"BLUE","red","incongruent",1,588.306903839,254,"y","y","n","Inc","Neu",2
20,"RED","red","congruent",1,470.687150955,254,"y","n","y","Neu","Inc",2
21,"BLUE","blue","congruent",1,364.818096161,254,"y","n","n","Neu","Neu",2
22,"BLUE","red","incongruent",0,458.889961243,254,"y","y","n","Inc","Neu",2
23,"XXXX","blue","neutral",1,459.328889847,254,"y","n","n","Neu","Inc",2
24,"BLUE","blue","congruent",1,588.251113892,254,"y","n","y","Neu","Neu",2
25,"XXXX","blue","neutral",1,588.289022446,254,"y","n","y","Neu","Neu",2
26,"RED","red","congruent",1,470.752000809,254,"y","n","n","Neu","Neu",2
27,"XXXX","red","neutral",1,470.836877823,254,"y","n","y","Neu","Neu",2
28,"BLUE","red","incongruent",1,635.256052017,254,"y","n","y","Inc","Neu",2
29,"BLUE","blue","congruent",1,376.992940903,254,"y","y","n","Neu","Inc",2
30,"RED","blue","incongruent",1,788.225889206,254,"y","n","y","Inc","Neu",2
31,"RED","red","congruent",1,411.911010742,254,"y","y","n","Neu","Inc",2
32,"RED","blue","incongruent",1,505.902051926,254,"y","y","n","Inc","Neu",2
33,"BLUE","blue","congruent",1,823.64988327,254,"y","n","y","Neu","Inc",2
34,"BLUE","blue","congruent",1,447.199106216,254,"y","y","y","Neu","Neu",2
35,"BLUE","blue","congruent",1,470.609903336,254,"y","y","y","Neu","Neu",2
36,"RED","red","congruent",1,423.597812653,254,"y","n","n","Neu","Neu",2
37,"RED","blue","incongruent",1,576.514959335,254,"y","y","n","Inc","Neu",2
38,"XXXX","red","neutral",1,506.078958511,254,"y","n","n","Neu","Inc",2
39,"RED","red","congruent",1,482.471942902,254,"y","n","y","Neu","Neu",2
40,"XXXX","blue","neutral",1,435.373067856,254,"y","n","n","Neu","Neu",2
41,"XXXX","blue","neutral",1,482.445001602,254,"y","y","y","Neu","Neu",2
42,"BLUE","red","incongruent",1,376.68800354,254,"y","n","n","Inc","Neu",2
43,"BLUE","red","incongruent",0,529.46305275,254,"y","y","y","Inc","Inc",2
45,"BLUE","red","incongruent",1,364.833831787,254,"y","y","y","Inc","Inc",2
46,"XXXX","red","neutral",1,435.394048691,254,"y","n","y","Neu","Inc",2
47,"BLUE","red","incongruent",1,552.944898605,254,"y","n","y","Inc","Neu",2
48,"XXXX","blue","neutral",1,376.630067825,254,"y","n","n","Neu","Inc",2
49,"RED","blue","incongruent",1,611.795186996,254,"y","n","y","Inc","Neu",2
50,"BLUE","blue","congruent",1,517.77100563,254,"y","n","y","Neu","Inc",2
51,"BLUE","red","incongruent",1,611.817121506,254,"y","y","n","Inc","Neu",2
52,"RED","red","congruent",1,447.136163712,254,"y","n","y","Neu","Inc",2
53,"BLUE","blue","congruent",1,388.326883316,254,"y","n","n","Neu","Neu",2
54,"XXXX","red","neutral",1,600.064992905,254,"y","n","n","Neu","Neu",2
55,"XXXX","red","neutral",1,494.215011597,254,"y","y","y","Neu","Neu",2
56,"BLUE","blue","congruent",1,517.732858658,254,"y","n","n","Neu","Neu",2
57,"XXXX","red","neutral",1,329.554080963,254,"y","n","n","Neu","Neu",2
58,"RED","blue","incongruent",1,788.273096085,254,"y","n","n","Inc","Neu",2
59,"RED","blue","incongruent",1,600.100040436,254,"y","y","y","Inc","Inc",2
60,"BLUE","red","incongruent",1,600.14295578,254,"y","n","n","Inc","Inc",2
61,"BLUE","red","incongruent",1,341.421127319,254,"y","y","y","Inc","Inc",2
62,"RED","blue","incongruent",1,576.555967331,254,"y","n","n","Inc","Inc",2
63,"RED","blue","incongruent",1,470.747947693,254,"y","y","y","Inc","Inc",2
64,"RED","blue","incongruent",1,458.92906189,254,"y","y","y","Inc","Inc",2
65,"BLUE","blue","congruent",1,482.473134995,254,"y","n","y","Neu","Inc",2
66,"XXXX","red","neutral",1,423.718929291,254,"y","n","n","Neu","Neu",2
67,"BLUE","blue","congruent",1,435.518980026,254,"y","n","n","Neu","Neu",2
68,"RED","blue","incongruent",1,811.74492836,254,"y","n","y","Inc","Neu",2
69,"RED","red","congruent",1,376.630067825,254,"y","y","n","Neu","Inc",2
71,"XXXX","blue","neutral",1,529.493093491,254,"y","y","y","Neu","Neu",2
72,"RED","blue","incongruent",1,529.416799545,254,"y","n","y","Inc","Neu",2
73,"BLUE","blue","congruent",1,435.416221619,254,"y","n","y","Neu","Inc",2
74,"RED","red","congruent",1,423.671007156,254,"y","n","n","Neu","Neu",2
75,"BLUE","red","incongruent",1,329.636096954,254,"y","n","y","Inc","Neu",2
76,"RED","blue","incongruent",1,588.404893875,254,"y","n","n","Inc","Inc",2
77,"BLUE","red","incongruent",1,611.804008484,254,"y","n","n","Inc","Inc",2
78,"XXXX","blue","neutral",1,423.582077026,254,"y","n","n","Neu","Inc",2
79,"XXXX","red","neutral",1,400.122880936,254,"y","y","n","Neu","Neu",2
80,"BLUE","blue","congruent",1,376.536130905,254,"y","n","n","Neu","Neu",2
81,"RED","blue","incongruent",1,470.75009346,254,"y","n","y","Inc","Neu",2
82,"RED","blue","incongruent",1,364.768981934,254,"y","y","y","Inc","Inc",2
83,"XXXX","blue","neutral",1,553.014993668,254,"y","n","y","Neu","Inc",2
84,"BLUE","red","incongruent",1,494.155168533,254,"y","n","n","Inc","Neu",2
85,"RED","blue","incongruent",1,658.847093582,254,"y","n","n","Inc","Inc",2
86,"XXXX","blue","neutral",1,588.311910629,254,"y","n","y","Neu","Inc",2
87,"XXXX","red","neutral",1,435.484170914,254,"y","y","n","Neu","Neu",2
88,"BLUE","red","incongruent",1,505.937099457,254,"y","n","y","Inc","Neu",2
89,"RED","blue","incongruent",1,341.278076172,254,"y","n","n","Inc","Inc",2
90,"BLUE","red","incongruent",1,529.511928558,254,"y","n","n","Inc","Inc",2
91,"RED","red","congruent",1,411.831140518,254,"y","n","y","Neu","Inc",2
92,"BLUE","blue","congruent",1,482.47218132,254,"y","n","n","Neu","Neu",2
93,"BLUE","blue","congruent",1,411.969900131,254,"y","y","y","Neu","Neu",2
94,"BLUE","blue","congruent",1,400.131940842,254,"y","y","y","Neu","Neu",2
95,"RED","red","congruent",1,435.35900116,254,"y","n","n","Neu","Neu",2
96,"BLUE","red","incongruent",1,353.134155273,254,"y","n","y","Inc","Neu",2
97,"RED","red","congruent",1,435.338973999,254,"y","n","y","Neu","Inc",2
